Log Time;Windspeed (ref);RPM;Voltage In;Voltage L1;Voltage L2;Current out;Power out;Power reg;T1;T2;T3;Event count;Last event code;Turbine status;Grid status;System status
2022:08:17:00:51:01,380;3;138;120.0;132.1;133.1;0.56;56;56;19.6;19.6;16.3;13319;12;8;0;256
2022:08:17:00:52:03,330;3;141;123.3;132.4;132.8;0.57;61;60;19.6;19.6;16.3;13319;12;8;0;256
2022:08:17:00:53:00,298;3;103;91.3;132.1;133.1;0.57;7;10;19.6;19.4;16.4;13319;12;8;0;256
2022:08:17:00:54:00,366;3;98;86.9;132.1;133.4;0.57;5;6;19.6;19.6;16.3;13319;12;8;0;256
2022:08:17:00:55:00,415;2;63;55.5;132.1;132.9;0.57;0;0;19.6;19.7;16.3;13319;12;8;0;256
2022:08:17:00:56:00,485;2;65;60.5;131.7;133.0;0.17;0;0;19.6;19.5;16.3;13319;12;1;0;0
2022:08:17:00:57:00,520;3;93;82.8;132.1;132.9;0.57;7;9;19.5;19.3;16.3;13319;12;0;0;256
2022:08:17:00:58:00,614;3;103;89.1;132.4;133.0;0.56;22;23;19.5;19.3;16.3;13319;12;0;0;256
2022:08:17:00:59:00,629;2;61;52.7;132.1;133.1;0.57;0;0;19.6;19.5;16.3;13319;12;8;0;256
2022:08:17:01:00:00,624;2;80;92.3;131.9;133.1;0.17;0;2;19.4;19.4;16.3;13319;12;1;0;0
2022:08:17:01:01:00,516;2;59;58.6;131.9;133.6;0.17;0;0;19.3;19.3;16.3;13319;12;1;0;0
2022:08:17:01:02:00,525;1;38;45.3;131.9;133.3;0.17;0;0;19.2;19.1;16.3;13319;12;1;0;0
2022:08:17:01:03:00,533;1;34;38.6;131.9;133.3;0.17;0;0;19.1;19.0;16.3;13319;12;1;0;0
2022:08:17:01:04:00,482;1;22;35.8;131.9;133.3;0.17;0;0;19.0;18.9;16.3;13319;12;1;0;0
2022:08:17:01:05:00,490;0;0;28.8;132.1;133.1;0.17;0;0;18.9;18.9;16.3;13319;12;1;0;0
2022:08:17:01:06:00,519;0;0;25.1;132.1;133.1;0.17;0;0;18.9;18.8;16.3;13319;12;1;0;0
2022:08:17:01:07:00,508;0;0;25.6;132.1;133.6;0.17;0;0;18.8;18.7;16.3;13319;12;1;0;0
2022:08:17:01:08:00,576;0;5;27.1;131.9;133.1;0.17;0;0;18.8;18.7;16.3;13319;12;1;0;0
2022:08:17:01:09:00,505;0;5;26.5;132.1;133.1;0.17;0;0;18.8;18.7;16.3;13319;12;1;0;0
2022:08:17:01:10:00,513;0;0;26.6;132.1;133.6;0.17;0;0;18.7;18.6;16.2;13319;12;1;0;0
2022:08:17:01:11:00,462;0;0;24.8;130.8;131.5;0.17;0;0;18.7;18.6;16.2;13319;12;1;0;0
2022:08:17:01:12:00,470;0;0;23.5;131.0;132.3;0.17;0;0;18.7;18.6;16.2;13319;12;1;0;0
2022:08:17:01:13:00,419;0;0;23.0;131.0;132.3;0.16;0;0;18.7;18.6;16.2;13319;12;1;0;0
2022:08:17:01:14:00,428;0;0;23.0;131.0;132.6;0.16;0;0;18.6;18.5;16.2;13319;12;1;0;0
2022:08:17:01:15:00,436;0;0;22.9;131.0;131.9;0.16;0;0;18.6;18.5;16.2;13319;12;1;0;0
2022:08:17:01:16:00,445;0;0;22.9;130.8;132.1;0.16;0;0;18.6;18.5;16.2;13319;12;1;0;0
2022:08:17:01:17:00,393;0;0;22.9;130.8;132.1;0.17;0;0;18.6;18.5;16.1;13319;12;1;0;0
2022:08:17:01:18:00,382;0;0;22.9;130.8;132.1;0.16;0;0;18.5;18.4;16.1;13319;12;1;0;0
2022:08:17:01:19:00,370;0;0;23.1;131.0;132.3;0.17;0;0;18.5;18.4;16.1;13319;12;1;0;0
2022:08:17:01:20:00,459;0;0;23.0;131.0;132.1;0.16;0;0;18.5;18.4;16.1;13319;12;1;0;0
2022:08:17:01:21:00,448;0;0;22.9;131.0;132.1;0.16;0;0;18.5;18.4;16.1;13319;12;1;0;0
2022:08:17:01:22:00,476;0;0;22.9;131.2;132.7;0.16;0;0;18.5;18.4;16.1;13319;12;1;0;0
2022:08:17:01:23:00,485;0;0;22.9;131.0;132.1;0.16;0;0;18.4;18.4;16.0;13319;12;1;0;0
2022:08:17:01:24:00,573;0;0;22.9;131.0;132.1;0.17;0;0;18.4;18.4;16.0;13319;12;1;0;0
2022:08:17:01:25:00,562;0;0;22.9;131.0;132.3;0.16;0;0;18.4;18.4;16.0;13319;12;1;0;0
2022:08:17:01:26:00,610;0;0;22.9;131.0;132.3;0.17;0;0;18.4;18.3;16.0;13319;12;1;0;0
2022:08:17:01:27:00,559;0;0;22.9;130.8;132.3;0.16;0;0;18.4;18.3;16.0;13319;12;1;0;0
2022:08:17:01:28:00,548;0;0;22.9;130.8;132.1;0.16;0;0;18.4;18.3;16.0;13319;12;1;0;0
2022:08:17:01:29:00,496;0;0;22.9;130.8;132.1;0.16;0;0;18.4;18.3;15.9;13319;12;1;0;0
2022:08:17:01:30:00,485;0;0;22.9;130.8;132.3;0.16;0;0;18.4;18.2;15.9;13319;12;1;0;0
2022:08:17:01:31:00,372;0;0;22.9;131.0;131.9;0.17;0;0;18.4;18.2;15.9;13319;12;1;0;0
2022:08:17:01:32:00,342;0;0;22.9;130.8;132.3;0.16;0;0;18.4;18.2;15.9;13319;12;1;0;0
2022:08:17:01:33:00,270;0;0;22.9;131.0;132.1;0.16;0;0;18.4;18.2;15.9;13319;12;1;0;0
2022:08:17:01:34:00,159;0;0;22.9;131.0;132.1;0.17;0;0;18.3;18.2;15.9;13319;12;1;0;0
2022:08:17:01:35:00,128;0;0;22.9;131.0;132.3;0.18;0;0;18.3;18.1;15.9;13319;12;1;0;0
2022:08:17:01:36:00,216;0;0;22.9;131.0;132.1;0.17;0;0;18.3;18.1;15.8;13319;12;1;0;0
2022:08:17:01:37:00,165;0;0;22.9;131.0;132.3;0.17;0;0;18.3;18.1;15.8;13319;12;1;0;0
2022:08:17:01:38:00,013;0;0;22.9;131.0;132.6;0.17;0;0;18.3;18.1;15.8;13319;12;1;0;0
2022:08:17:01:39:01,462;0;0;22.8;130.6;131.7;0.16;0;0;18.3;18.1;15.8;13319;12;1;0;0
2022:08:17:01:40:01,030;0;0;22.8;130.8;132.3;0.17;0;0;18.2;18.0;15.8;13319;12;1;0;0
2022:08:17:01:41:00,999;0;0;22.8;131.0;132.1;0.16;0;0;18.2;18.0;15.8;13319;12;1;0;0
2022:08:17:01:42:00,907;0;0;22.9;131.0;132.1;0.17;0;0;18.2;18.0;15.7;13319;12;1;0;0
2022:08:17:01:43:00,876;0;0;22.9;131.0;132.1;0.17;0;0;18.2;18.0;15.7;13319;12;1;0;0
2022:08:17:01:44:00,885;0;0;22.9;131.0;131.9;0.16;0;0;18.2;18.0;15.7;13319;12;1;0;0
2022:08:17:01:45:00,873;0;0;22.9;131.0;131.9;0.17;0;0;18.1;17.9;15.7;13319;12;1;0;0
2022:08:17:01:46:00,822;0;0;22.9;131.0;132.3;0.17;0;0;18.1;17.9;15.7;13319;12;1;0;0
2022:08:17:01:47:00,770;0;0;22.9;131.0;132.1;0.1;0;0;18.1;17.9;15.7;13319;12;1;0;0
2022:08:17:01:48:00,759;0;0;22.9;131.0;131.9;0.17;0;0;18.1;17.9;15.7;13319;12;1;0;0
2022:08:17:01:49:00,627;0;0;22.9;130.8;131.7;0.16;0;0;18.1;17.9;15.6;13319;12;1;0;0
2022:08:17:01:50:00,676;0;0;22.9;131.0;132.1;0.17;0;0;18.1;17.8;15.6;13319;12;1;0;0
2022:08:17:01:51:00,645;0;0;22.9;131.0;132.1;0.17;0;0;18.0;17.8;15.6;13319;12;1;0;0
2022:08:17:01:52:00,593;0;0;22.9;131.0;132.6;0.17;0;0;18.0;17.8;15.6;13319;12;1;0;0
2022:08:17:01:53:00,522;0;0;22.9;131.2;132.1;0.17;0;0;18.0;17.8;15.6;13319;12;1;0;0
2022:08:17:01:54:00,470;0;0;22.9;131.2;131.9;0.17;0;0;18.0;17.8;15.6;13319;12;1;0;0
2022:08:17:01:55:00,319;0;0;22.9;131.2;132.4;0.16;0;0;18.0;17.8;15.6;13319;12;1;0;0
2022:08:17:01:56:00,267;0;0;22.9;131.2;132.1;0.17;0;0;18.0;17.7;15.6;13319;12;1;0;0
2022:08:17:01:57:00,256;0;0;23.2;131.2;132.4;0.17;0;0;18.0;17.7;15.6;13319;12;1;0;0
2022:08:17:01:58:00,205;0;0;23.0;131.5;132.5;0.17;0;0;17.9;17.7;15.5;13319;12;1;0;0
2022:08:17:01:59:00,113;0;0;23.0;131.2;131.9;0.17;0;0;17.9;17.7;15.5;13319;12;1;0;0
2022:08:17:02:00:00,082;0;0;22.9;131.0;132.1;0.17;0;0;17.9;17.7;15.5;13319;12;1;0;0
2022:08:17:02:01:00,010;0;0;22.9;130.8;131.7;0.17;0;0;17.9;17.7;15.5;13319;12;1;0;0
2022:08:17:02:02:00,079;0;0;22.9;130.8;132.1;0.17;0;0;17.9;17.7;15.5;13319;12;1;0;0
2022:08:17:02:03:00,047;0;0;22.9;131.0;132.1;0.17;0;0;17.9;17.6;15.5;13319;12;1;0;0
2022:08:17:02:04:00,056;0;0;22.9;131.2;132.4;0.17;0;0;17.9;17.6;15.5;13319;12;1;0;0
2022:08:17:02:05:01,525;0;0;22.9;131.2;132.4;0.16;0;0;17.8;17.6;15.5;13319;12;1;0;0
2022:08:17:02:06:01,453;0;0;22.9;131.0;132.1;0.16;0;0;17.8;17.6;15.5;13319;12;1;0;0
2022:08:17:02:07:01,462;0;0;22.9;131.0;132.1;0.16;0;0;17.8;17.6;15.5;13319;12;1;0;0
2022:08:17:02:08:01,430;0;0;22.9;131.2;131.9;0.17;0;0;17.8;17.6;15.5;13319;12;1;0;0
2022:08:17:02:09:01,459;0;0;22.9;131.0;132.3;0.17;0;0;17.8;17.6;15.4;13319;12;1;0;0
2022:08:17:02:10:01,487;0;0;22.9;131.2;132.1;0.17;0;0;17.8;17.5;15.4;13319;12;1;0;0
2022:08:17:02:11:01,516;0;0;22.9;131.0;132.3;0.17;0;0;17.8;17.5;15.4;13319;12;1;0;0
2022:08:17:02:12:01,505;0;0;22.9;131.0;132.1;0.17;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:13:01,533;0;0;22.9;131.0;132.3;0.17;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:14:00,002;0;0;22.9;131.0;132.1;0.16;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:15:00,030;0;0;22.9;131.2;132.1;0.14;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:16:00,019;0;0;22.9;131.2;132.4;0.17;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:17:00,027;0;0;22.9;131.2;132.1;0.17;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:18:00,036;0;0;22.9;131.0;132.3;0.17;0;0;17.7;17.5;15.4;13319;12;1;0;0
2022:08:17:02:19:00,085;0;0;22.9;131.0;132.1;0.16;0;0;17.6;17.5;15.4;13319;12;1;0;0
2022:08:17:02:20:00,093;0;0;22.9;131.2;131.9;0.17;0;0;17.6;17.5;15.4;13319;12;1;0;0
2022:08:17:02:21:00,042;0;0;23.0;131.2;132.1;0.17;0;0;17.6;17.5;15.4;13319;12;1;0;0
2022:08:17:02:22:00,130;0;0;22.9;131.2;132.1;0.17;0;0;17.6;17.5;15.3;13319;12;1;0;0
2022:08:17:02:23:00,019;0;0;22.9;131.2;132.4;0.17;0;0;17.6;17.4;15.3;13319;12;1;0;0
2022:08:17:02:24:00,007;0;0;22.9;131.0;131.9;0.17;0;0;17.6;17.5;15.3;13319;12;1;0;0
2022:08:17:02:25:01,536;0;0;22.9;131.0;131.9;0.17;0;0;17.6;17.5;15.3;13319;12;1;0;0
2022:08:17:02:26:00,005;0;0;22.9;131.2;132.1;0.17;0;0;17.6;17.5;15.3;13319;12;1;0;0
2022:08:17:02:27:00,033;0;5;25.4;130.8;131.7;0.17;0;0;17.6;17.4;15.3;13319;12;1;0;0
2022:08:17:02:28:00,042;0;0;25.9;131.0;132.3;0.19;0;0;17.6;17.4;15.3;13319;12;1;0;0
2022:08:17:02:29:00,050;1;43;39.6;131.2;132.1;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:30:00,079;3;118;111.0;131.2;132.1;0.17;0;58;17.5;17.5;15.3;13319;12;1;0;0
2022:08:17:02:31:00,107;2;54;54.1;131.2;132.7;0.14;0;0;17.8;17.7;15.4;13319;12;1;0;0
2022:08:17:02:32:00,156;2;85;84.4;131.2;132.9;0.18;0;5;17.7;17.7;15.4;13319;12;1;0;0
2022:08:17:02:33:00,125;2;69;69.0;131.2;132.4;0.18;0;0;17.7;17.7;15.4;13319;12;1;0;0
2022:08:17:02:34:00,133;2;54;50.0;131.2;132.7;0.18;0;0;17.7;17.6;15.4;13319;12;1;0;0
2022:08:17:02:35:00,042;3;102;95.5;131.2;132.4;0.18;0;21;17.6;17.6;15.4;13319;12;1;0;0
2022:08:17:02:36:00,050;2;74;83.9;131.2;132.7;0.18;0;0;17.6;17.6;15.4;13319;12;1;0;0
2022:08:17:02:37:01,559;1;36;53.4;131.5;132.7;0.18;0;0;17.6;17.5;15.4;13319;12;1;0;0
2022:08:17:02:38:00,007;0;0;37.4;131.2;132.7;0.18;0;0;17.6;17.5;15.4;13319;12;1;0;0
2022:08:17:02:39:00,016;0;0;27.9;131.5;132.7;0.17;0;0;17.6;17.5;15.4;13319;12;1;0;0
2022:08:17:02:40:01,444;0;0;24.4;131.5;132.7;0.17;0;0;17.5;17.5;15.4;13319;12;1;0;0
2022:08:17:02:41:01,453;0;0;23.4;131.5;132.5;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:42:01,342;0;0;23.0;131.5;132.7;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:43:01,330;0;0;23.0;131.5;132.7;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:44:01,259;0;0;23.0;131.2;132.7;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:45:01,227;0;0;23.0;131.5;132.9;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:46:01,316;0;0;23.7;131.2;132.1;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:47:01,304;0;0;24.5;131.5;132.5;0.16;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:48:01,313;0;0;23.4;131.0;132.1;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:49:01,282;0;0;23.4;131.2;132.4;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:50:01,250;0;0;23.1;131.0;132.1;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:51:01,559;0;0;24.8;131.2;132.7;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:52:00,007;0;0;24.7;131.2;132.4;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:53:01,496;0;0;23.4;131.2;132.7;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:54:01,404;0;0;23.2;131.5;132.9;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:55:01,333;0;0;23.0;131.2;132.7;0.17;0;0;17.5;17.4;15.4;13319;12;1;0;0
2022:08:17:02:56:01,322;0;0;22.9;131.2;132.4;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:02:57:01,290;0;0;22.9;131.5;132.5;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:02:58:01,279;0;0;23.0;131.5;132.7;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:02:59:01,167;0;5;25.2;131.5;132.5;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:00:01,096;0;0;25.8;131.5;132.7;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:01:01,104;0;0;24.3;131.5;132.7;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:02:01,073;0;0;23.3;131.5;132.5;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:03:00,982;0;0;23.0;131.5;132.7;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:04:00,890;0;0;23.0;131.5;132.7;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:05:00,839;0;0;23.0;131.2;132.4;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:06:00,827;0;0;22.9;131.0;132.3;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:07:00,796;0;0;22.9;131.2;132.4;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:08:00,824;0;0;22.9;131.0;132.3;0.17;0;0;17.5;17.3;15.4;13319;12;1;0;0
2022:08:17:03:09:00,773;0;0;22.9;131.2;132.4;0.17;0;0;17.5;17.2;15.4;13319;12;1;0;0
2022:08:17:03:10:00,822;0;0;22.9;131.0;132.3;0.17;0;0;17.5;17.2;15.4;13319;12;1;0;0
2022:08:17:03:11:00,730;0;0;22.9;131.0;132.6;0.17;0;0;17.5;17.2;15.4;13319;12;1;0;0
2022:08:17:03:12:00,759;0;0;22.9;131.0;132.3;0.17;0;0;17.5;17.2;15.4;13319;12;1;0;0
2022:08:17:03:13:00,667;0;0;22.9;131.0;132.3;0.18;0;0;17.5;17.2;15.4;13319;12;1;0;0
2022:08:17:03:14:00,556;0;5;23.6;131.0;132.3;0.17;0;0;17.5;17.2;15.4;13319;12;1;0;0
2022:08:17:03:15:00,544;0;0;25.6;131.2;132.7;0.17;0;0;17.4;17.2;15.4;13319;12;1;0;0
2022:08:17:03:16:00,573;1;21;27.9;131.0;132.3;0.17;0;0;17.4;17.2;15.4;13319;12;1;0;0
2022:08:17:03:17:00,562;1;43;40.5;131.2;132.7;0.17;0;0;17.4;17.2;15.4;13319;12;1;0;0
2022:08:17:03:18:00,590;3;110;95.3;131.5;132.5;0.55;33;35;17.4;17.3;15.4;13319;12;0;0;256
2022:08:17:03:19:00,639;3;95;83.6;131.7;132.5;0.56;11;12;17.6;17.4;15.4;13319;12;0;0;256
2022:08:17:03:20:00,667;3;105;91.4;131.7;132.3;0.56;12;11;17.9;17.6;15.4;13319;12;8;0;256
2022:08:17:03:21:00,676;2;69;59.7;131.5;132.7;0.57;0;0;18.1;18.0;15.4;13319;12;8;0;256
2022:08:17:03:22:00,744;4;149;127.4;132.4;133.6;0.81;163;164;18.0;17.9;15.5;13319;12;0;0;256
2022:08:17:03:23:00,813;2;84;73.9;131.5;132.1;0.57;1;3;18.2;17.7;15.5;13319;12;0;0;256
2022:08:17:03:24:00,881;3;104;90.7;131.5;132.5;0.56;25;24;18.2;18.1;15.4;13319;12;0;0;256
2022:08:17:03:25:00,870;3;116;108.7;131.2;132.7;0.18;0;52;18.1;18.1;15.5;13319;12;1;0;0
2022:08:17:03:26:00,959;2;74;68.0;131.2;132.1;0.58;0;0;18.2;17.9;15.5;13319;12;8;0;256
2022:08:17:03:27:00,987;3;149;130.2;131.9;132.5;0.58;75;74;18.2;18.0;15.5;13319;12;8;0;256
2022:08:17:03:28:01,096;2;82;72.8;131.2;131.9;0.57;2;1;18.4;18.3;15.5;13319;12;8;0;256
2022:08:17:03:29:01,124;2;77;71.8;131.0;132.1;0.09;0;1;18.3;18.2;15.5;13319;12;1;0;0
2022:08:17:03:30:01,273;3;119;112.1;131.0;132.1;0.18;0;62;18.0;18.1;15.6;13319;12;1;0;0
2022:08:17:03:31:01,241;1;41;48.7;131.0;132.1;0.18;0;0;18.1;18.0;15.6;13319;12;1;0;0
2022:08:17:03:32:01,190;1;35;40.6;131.2;132.7;0.18;0;0;18.0;17.9;15.6;13319;12;1;0;0
2022:08:17:03:33:01,059;0;0;32.9;131.0;132.1;0.17;0;0;17.9;17.8;15.6;13319;12;1;0;0
2022:08:17:03:34:01,007;0;0;26.3;131.2;132.7;0.18;0;0;17.8;17.7;15.6;13319;12;1;0;0
2022:08:17:03:35:00,916;0;0;24.6;131.5;132.7;0.17;0;0;17.8;17.6;15.6;13319;12;1;0;0
2022:08:17:03:36:00,924;0;0;23.4;131.2;132.7;0.18;0;0;17.7;17.6;15.6;13319;12;1;0;0
2022:08:17:03:37:00,893;0;0;23.0;131.2;132.4;0.17;0;0;17.7;17.5;15.6;13319;12;1;0;0
2022:08:17:03:38:00,881;0;0;23.0;131.0;132.6;0.17;0;0;17.7;17.5;15.7;13319;12;1;0;0
2022:08:17:03:39:00,810;0;0;22.9;131.5;132.7;0.17;0;0;17.7;17.5;15.7;13319;12;1;0;0
2022:08:17:03:40:00,859;0;0;23.0;131.2;132.4;0.12;0;0;17.6;17.5;15.7;13319;12;1;0;0
2022:08:17:03:41:00,807;0;0;22.9;131.2;132.7;0.17;0;0;17.6;17.5;15.7;13319;12;1;0;0
2022:08:17:03:42:00,856;0;0;22.9;131.2;132.4;0.17;0;0;17.6;17.5;15.6;13319;12;1;0;0
2022:08:17:03:43:00,784;0;5;24.6;131.0;132.1;0.17;0;0;17.6;17.5;15.6;13319;12;1;0;0
2022:08:17:03:44:00,773;0;0;26.2;131.0;132.6;0.17;0;0;17.6;17.5;15.6;13319;12;1;0;0
2022:08:17:03:45:00,741;1;39;36.5;131.2;132.7;0.17;0;0;17.6;17.5;15.6;13319;12;1;0;0
2022:08:17:03:46:00,790;4;139;120.4;131.7;133.0;0.68;125;126;17.6;17.4;15.7;13319;12;0;0;256
2022:08:17:03:47:00,799;3;84;73.6;131.7;132.7;0.57;2;3;18.0;18.0;15.7;13319;12;0;0;256
2022:08:17:03:48:00,027;2;76;70.0;131.7;132.5;0.57;0;0;18.2;18.0;15.6;13319;12;8;0;256
2022:08:17:03:49:00,036;3;138;121.3;132.1;132.9;0.56;56;56;18.2;17.8;15.7;13319;12;8;0;256
2022:08:17:03:50:00,104;3;127;111.4;131.7;132.5;0.56;38;39;18.3;18.2;15.6;13319;12;8;0;256
2022:08:17:03:51:00,193;3;139;121.3;132.1;132.9;0.57;59;58;18.4;18.4;15.7;13319;12;8;0;256
2022:08:17:03:52:00,021;4;201;175.9;131.9;133.6;0.89;188;194;18.4;18.3;15.7;13319;12;0;0;256
2022:08:17:03:53:00,990;3;136;117.3;131.7;132.5;0.57;58;59;18.5;18.3;15.7;13319;12;0;0;256
2022:08:17:03:54:01,039;3;115;101.3;131.7;132.5;0.56;21;25;18.5;18.2;15.7;13319;12;0;0;256
2022:08:17:03:55:01,107;3;150;130.4;131.9;132.5;0.58;79;84;18.4;18.5;15.7;13319;12;0;0;256
2022:08:17:03:56:01,136;4;163;142.3;131.7;133.0;0.64;108;108;18.4;18.5;15.7;13319;12;0;0;256
2022:08:17:03:57:01,144;3;143;124.4;131.9;132.3;0.58;68;71;18.5;18.3;15.8;13319;12;0;0;256
2022:08:17:03:58:00,673;3;123;106.6;131.2;132.4;0.56;38;37;18.5;18.4;15.7;13319;12;0;0;256
2022:08:17:03:59:01,381;4;161;140.3;131.7;132.5;0.62;103;106;18.5;18.6;15.8;13319;12;0;0;256
2022:08:17:04:00:00,990;3;120;105.9;131.5;132.5;0.55;30;32;18.5;18.6;15.8;13319;12;0;0;256
2022:08:17:04:01:01,080;3;115;100.7;131.7;132.5;0.56;26;25;18.6;18.3;15.8;13319;12;0;0;256
2022:08:17:04:02:01,087;3;130;114.1;131.7;132.7;0.56;49;48;18.6;18.4;15.8;13319;12;0;0;256
2022:08:17:04:03:01,136;3;124;108.5;131.5;131.9;0.55;35;39;18.6;18.7;15.8;13319;12;0;0;256
2022:08:17:04:04:00,264;3;151;132.1;131.9;132.8;0.59;86;86;18.6;18.4;15.9;13319;12;0;0;256
2022:08:17:04:05:00,353;3;102;88.0;131.5;132.5;0.56;13;10;18.7;18.4;15.9;13319;12;0;0;256
2022:08:17:04:06:00,340;2;63;58.4;131.0;132.3;0.17;0;0;18.7;18.6;15.8;13319;12;1;0;0
2022:08:17:04:07:00,390;3;108;94.2;131.5;132.1;0.56;33;34;18.6;18.7;15.8;13319;12;0;0;256
2022:08:17:04:08:00,499;3;98;85.4;131.5;132.1;0.55;15;15;18.6;18.4;15.9;13319;12;0;0;256
2022:08:17:04:09:00,507;3;99;86.8;131.5;132.5;0.56;16;17;18.7;18.5;15.9;13319;12;0;0;256
2022:08:17:04:10:00,496;3;119;103.0;131.7;132.3;0.56;59;62;18.7;18.8;15.9;13319;12;0;0;256
2022:08:17:04:11:00,564;3;87;79.0;131.0;132.1;0.57;0;2;18.8;18.7;15.9;13319;12;8;0;256
2022:08:17:04:12:00,493;1;46;49.6;131.0;132.1;0.09;0;0;18.7;18.7;15.9;13319;12;1;0;0
2022:08:17:04:13:00,501;3;89;91.6;131.0;131.9;0.18;0;6;18.4;18.5;15.9;13319;12;1;0;0
2022:08:17:04:14:00,450;1;37;58.2;131.0;132.3;0.12;0;0;18.4;18.4;15.9;13319;12;1;0;0
2022:08:17:04:15:00,379;1;35;42.4;130.8;132.1;0.18;0;0;18.3;18.3;15.9;13319;12;1;0;0
2022:08:17:04:16:00,347;1;25;36.4;130.8;132.5;0.18;0;0;18.2;18.1;15.9;13319;12;1;0;0
2022:08:17:04:17:00,276;0;0;29.8;130.8;132.1;0.16;0;0;18.1;18.1;15.8;13319;12;1;0;0
2022:08:17:04:18:00,264;0;0;25.2;130.6;131.9;0.17;0;0;18.1;18.0;15.8;13319;12;1;0;0
2022:08:17:04:19:00,233;0;0;23.5;130.8;132.3;0.17;0;0;18.0;17.9;15.8;13319;12;1;0;0
2022:08:17:04:20:00,221;0;0;23.0;130.8;132.3;0.18;0;0;18.0;17.9;15.8;13319;12;1;0;0
2022:08:17:04:21:00,292;0;0;22.9;130.8;132.3;0.17;0;0;18.0;17.8;15.8;13319;12;1;0;0
2022:08:17:04:22:01,067;0;0;22.8;131.0;132.3;0.17;0;0;17.9;17.8;15.8;13319;12;1;0;0
2022:08:17:04:23:01,042;0;0;22.8;131.0;132.3;0.17;0;0;17.9;17.8;15.8;13319;12;1;0;0
2022:08:17:04:24:01,056;0;0;22.8;130.8;132.3;0.17;0;0;17.9;17.8;15.7;13319;12;1;0;0
2022:08:17:04:25:00,890;0;0;22.8;130.8;132.1;0.17;0;0;17.9;17.7;15.7;13319;12;1;0;0
2022:08:17:04:26:00,923;0;0;22.7;130.8;132.1;0.17;0;0;17.9;17.7;15.7;13319;12;1;0;0
2022:08:17:04:27:00,751;0;0;22.8;130.8;132.3;0.16;0;0;17.9;17.7;15.7;13319;12;1;0;0
2022:08:17:04:28:00,700;0;0;24.2;130.8;131.7;0.17;0;0;17.8;17.7;15.7;13319;12;1;0;0
2022:08:17:04:29:00,648;0;0;24.0;130.8;132.1;0.16;0;0;17.8;17.7;15.6;13319;12;1;0;0
2022:08:17:04:30:00,657;0;0;23.2;130.8;132.1;0.17;0;0;17.8;17.6;15.6;13319;12;1;0;0
2022:08:17:04:31:00,606;0;0;23.0;131.0;132.3;0.17;0;0;17.8;17.6;15.6;13319;12;1;0;0
2022:08:17:04:32:00,674;0;0;22.9;130.8;132.1;0.16;0;0;17.8;17.6;15.6;13320;111;1;0;0
2022:08:17:04:33:00,683;0;0;23.4;130.8;132.3;0.17;0;0;17.8;17.6;15.6;13320;111;1;0;0
2022:08:17:04:34:00,711;0;0;23.9;130.8;131.7;0.17;0;0;17.7;17.6;15.5;13320;111;1;0;0
